Indice di spopolamento,Indice di occupazione,Indice disoccupazione,Tipo di località_Altri comuni non altrimenti classificati,Tipo di località_Capoluogo senza specifici interessi turistici,Tipo di località_Città d'Arte,Tipo di località_Località collinari,Tipo di località_Località lacuali,Tipo di località_Località marine,Tipo di località_Località montane,Tipo di località_Località religiose,Tipo di località_Località termali,PC_Economica,PC_Metropoli,PC_Diversificata,PC_Qualita_Alta,PC_Business,PC_Balneare,PC_Montano,PC_Costiero_Minore,PC_Balneare_Massa,PC_Religioso_Culturale,PC_Lusso_Termale,PC_Enogastronomico,PC_Lacustre_Transito,Macroarea_Isole,Macroarea_Nord,Macroarea_Sud,Descrizione_Tipologia_di_Immobile_Abitazioni_di_tipo_economico,Descrizione_Tipologia_di_Immobile_Abitazioni_signorili,Descrizione_Tipologia_di_Immobile_Abitazioni_tipiche_dei_luoghi,Descrizione_Tipologia_di_Immobile_Ville_e_Villini,Media Costo alla Vendita
-3.9,35.8,25.4,True,False,False,False,False,False,False,False,False,-0.8401357309170889,-1.8930677787696897,0.7592473522248524,-0.8860657567112149,-0.4553525509883927,0.4801782942855426,-0.2468367138092358,0.1116325168209044,-0.4183630875970715,-0.1834595983630757,0.1010266427241139,0.2454352213801285,-0.0597239316142854,True,False,False,False,False,False,False,400.0
-3.9,36.2,24.93,True,False,False,False,False,False,False,False,False,-0.6711251131384512,-1.676139625597494,0.5462155226110196,-0.6204055622785581,-0.3090919177666699,0.1114735157769928,-0.2088850194493074,0.1145397342014859,-0.213449825792191,-0.0836723700739413,-0.1281749223928603,0.0417125916122866,0.1464690409539239,True,False,False,False,False,False,False,635.0
-3.9,36.2,24.93,True,False,False,False,False,False,False,False,False,-0.6711251131384512,-1.676139625597494,0.5462155226110196,-0.6204055622785581,-0.3090919177666699,0.1114735157769928,-0.2088850194493074,0.1145397342014859,-0.213449825792191,-0.0836723700739413,-0.1281749223928603,0.0417125916122866,0.1464690409539239,True,False,False,True,False,False,False,375.0
-3.9,37.1,24.72,True,False,False,False,False,False,False,False,False,-0.7774754246860145,-1.8225690639586067,0.6458868451182509,-0.6073018189863918,-0.2604210587977453,0.2371161056535133,-0.0472489218424908,0.0453765361680899,0.1424109667575321,0.1733227218009594,0.3175546716054248,0.1878845675024882,0.0687349048142345,False,False,True,False,False,False,False,727.5
-3.9,37.3,16.5,True,False,False,False,False,False,False,False,False,-0.7631391566823349,1.1207348695016242,-1.843264910855684,1.9729526995725637,0.677442854731571,0.5918923121012353,-0.6558787764350783,2.439112962468044,0.1624185446341399,-0.73249132270763,-0.3565204669493862,-0.5795111137779724,-0.1847279223206389,False,False,True,False,False,False,False,1275.0
-3.9,38.3,12.74,False,True,False,False,False,False,False,False,False,-0.857610063751221,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,False,True,False,False,False,False,495.0
-3.9,39.5,20.0,True,False,False,False,False,False,False,False,False,-0.8052336674692916,-1.8684595257383676,0.7221882942924828,-0.8424148460447921,-0.420200570874211,0.4456947552350114,-0.2455996104893395,0.117940484232899,-0.4246399730878242,-0.2378887635912639,0.0242358119969282,0.242004149542518,-0.0265220761228786,False,False,True,True,False,False,False,500.0
-3.9,39.7,14.47,True,False,False,False,False,False,False,False,False,-0.8304619812883961,-1.8724099957874232,0.711827647258667,-0.856849626614134,-0.4064373487757537,0.4202863505180331,-0.2489212115471213,0.1015237573697802,-0.4454308344516643,-0.2910577232716118,0.005317506159489,0.1923827934382226,-0.0011918051891159,False,False,False,False,False,False,False,365.0
-3.9,40.1,15.2,True,False,False,False,False,False,False,False,False,-0.8400055061451333,-1.5329435213562834,0.5100933559261197,-0.5614359975685491,-0.1423968685244828,0.0733325577719837,-0.1432489966148176,-0.037908132070386,-0.0286817001783237,-0.025658081454398,-0.1941884484657346,0.0490067254685146,0.0976847505468823,True,False,False,False,False,False,False,500.0
-3.9,41.4,15.21,False,False,True,False,False,False,False,False,False,-0.585465099585578,-0.973536200640501,0.1163968409759317,0.131952417701596,0.3942629619341819,-0.2710914801392962,0.103101907472123,-0.0266661457522548,0.705331158258143,0.1877412935694752,-0.7703093139515315,-0.158917426574694,0.2524312219994817,False,False,False,False,False,False,False,950.0
-3.9,42.7,13.27,True,False,False,False,False,False,False,False,False,-0.6778002150264731,-1.3122042455186185,0.3085974209404113,-0.1010208381709612,-0.0996579996763563,-0.2534070870448092,-0.0771684934620172,-0.3274229245373095,0.6622611811784535,0.5430431481481806,-0.2235746240473681,0.0032642786954293,0.1955311454470424,False,False,False,False,False,False,False,863.3333333333334
-3.9,42.7,13.27,True,False,False,False,False,False,False,False,False,-0.6778002150264731,-1.3122042455186185,0.3085974209404113,-0.1010208381709612,-0.0996579996763563,-0.2534070870448092,-0.0771684934620172,-0.3274229245373095,0.6622611811784535,0.5430431481481806,-0.2235746240473681,0.0032642786954293,0.1955311454470424,False,False,False,True,False,False,False,840.0
-3.9,43.3,12.17,False,False,False,False,False,False,True,False,False,-0.7463484336875055,-1.1402082059020744,0.306209894364545,0.0940238018733993,1.034083303239896,-1.0744558005333362,0.701403300680022,-0.2825040533371212,1.895917589662889,0.6677033449385071,-0.1066319824313623,-1.723458609324651,1.2686297291724635,False,True,False,True,False,False,False,650.0
-3.9,44.6,9.38,False,False,False,False,False,True,False,False,False,-0.7306821534349287,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,False,False,False,False,False,False,2325.0
-3.9,44.6,9.38,False,False,False,False,False,True,False,False,False,-0.7306821534349287,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,False,False,True,False,False,False,1350.0
-3.9,44.8,15.36,True,False,False,False,False,False,False,False,False,-0.6699183672553514,-1.406417012778338,0.5099408586234188,-0.7203138434830597,-0.3552438078232408,-0.1900465222762772,-0.1088560715543369,0.0731115536575746,0.049870092334106,0.6326885624028561,0.214211192593129,-0.3295569141089902,0.1547446377554469,False,False,False,False,False,False,False,1037.5
-3.9,45.6,6.97,True,False,False,False,False,False,False,False,False,-0.7113491422498237,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,True,False,False,False,False,False,900.0
-3.9,45.7,9.25,True,False,False,False,False,False,False,False,False,-0.818990237177884,-1.46518343149693,0.3028947101741268,-0.2995321588203291,-0.1833767706938913,-0.3143530536619416,-0.0430203043718649,0.176150389729549,0.1979284878087624,0.3175544199175775,-0.1450152261433553,-0.1826260996825835,0.3762613919700147,False,False,True,False,False,False,False,2450.0
-3.9,46.5,11.44,True,False,False,False,False,False,False,False,False,-0.7731848826077878,-1.850974043129426,0.69243273336401,-0.8006514379952607,-0.3957214056562042,0.4104044057118002,-0.2283064069215817,0.1084949169646469,-0.3781628266013651,-0.2210911435507218,0.0157786399957283,0.232260167743211,-0.0005997925742038,False,False,False,False,False,False,False,810.0
-3.9,48.6,7.18,True,False,False,False,False,False,False,False,False,-0.8195852970879848,-1.7638989274721495,0.6915557446365346,-0.6941003080749123,-0.4218375896127672,0.3653332406982446,-0.1669559730126822,0.0296823394286568,-0.0453220219812664,0.2103811425159867,0.1480250355058551,0.2936916518312952,-0.0986776771844124,False,False,False,True,False,False,False,590.0
-3.9,49.4,12.54,False,False,False,False,False,True,False,False,False,-0.6777263897347482,-1.731555617038255,0.6783686773643555,-0.9206082451004112,-0.3191548718079408,0.3468613347921414,-0.2221485599097342,0.0392454136393391,-0.3778952435114854,-0.1685339485844376,0.0636450796860701,0.0986830707082775,-0.0431631805293952,False,False,False,True,False,False,False,1350.0
-3.9,50.1,8.09,True,False,False,False,False,False,False,False,False,-0.7973118654896911,-1.7694650996804355,0.7165897069186995,-0.7344611790023038,-0.4313152580542035,0.3726909984824918,-0.1933205273913613,0.0179480661413012,-0.0964427758913355,0.161322824685135,0.1379933623794246,0.2582681748159073,-0.0921275589078495,False,False,False,False,False,False,False,962.5
-3.9,50.8,8.66,True,False,False,False,False,False,False,False,False,-0.6806077229259826,-1.9049620327579213,0.7499904548139019,-0.935022288488907,-0.4550899950719581,0.4777222362025257,-0.2674395914208283,0.0950559401914906,-0.494948506196927,-0.2819583726332027,0.0951881255977978,0.1973133659483131,-0.0327243427202674,False,True,False,False,False,False,False,1000.0
-3.9,50.9,8.23,True,False,False,False,False,False,False,False,False,-0.6904863230410702,-1.9074507582533888,0.7517455158442103,-0.9368578037330364,-0.4577683485794034,0.4828283837193367,-0.2678353674686884,0.1017990252964516,-0.5012703016546695,-0.2852931568514306,0.0921966904200052,0.2039774903056757,-0.0348601520269271,False,True,False,False,False,False,False,855.0
-3.9,51.1,7.02,False,False,False,False,False,False,True,False,False,-0.6989591699350478,-1.8792908812789424,0.7320652146505451,-0.88215953534056,-0.45549994510301,0.4618218117140725,-0.2424577810317614,0.0908400655163919,-0.4118731656991934,-0.1800929618171576,0.0941920329965794,0.228364117911801,-0.0513701872803007,False,True,False,False,False,False,False,730.0
-3.9,52.7,5.33,True,False,False,False,False,False,False,False,False,-0.6635168173188332,-1.5975290292857034,0.5408898574303519,-0.6005668355020752,-0.165218571325332,0.4283460350102254,-0.1346129558705094,0.2122289090153403,-0.0027300052395493,-0.2087487107342144,-0.054335146294275,-0.0658977627551864,-0.064171774904641,False,True,False,False,False,False,True,1105.0
-3.9,53.1,8.08,True,False,False,False,False,False,False,False,False,-0.580982494347125,-1.4541560191083955,0.0599387056319874,0.3673580973081572,0.4161741046364832,-0.6165901748401805,-0.2936048376410639,-0.1418483773251755,-0.1223299457169347,-0.3928497486529089,0.2619139023488477,-0.5112583991849616,-0.6769311728038079,False,True,False,False,False,False,False,1190.0
-3.9,54.2,5.48,False,False,True,False,False,False,False,False,False,-0.5788720417322442,-1.0575137822524427,0.4242248404825584,-0.5135952398115371,0.3860898433705469,-0.2930448385868933,-0.0214980801204027,-0.0386297272217207,0.3759086133949563,0.2211557649029193,-0.5375238872555167,0.1500669870844768,-0.0223411047245409,False,True,False,False,False,False,False,875.0
-3.9,58.7,4.06,False,False,False,False,False,False,True,False,False,-0.6962304724561732,-1.684261703668077,0.5619768746917577,-0.5078397435924559,-0.0928976563875229,0.5366656362087343,2.289008296342385,-0.0746322940710669,-0.8966727270583772,0.3097918054578772,0.0479916841027277,-0.263048792918278,-0.1239887882152164,False,True,False,False,False,False,False,1350.0
-3.8,32.1,22.98,True,False,False,False,False,False,False,False,False,-0.7835594468614957,-0.7383863748718346,0.134608433758684,0.1604457773885928,1.4740492822385387,-1.238192021533851,1.1255533407493454,-0.3930941028134949,2.764821544574926,1.2399844836081324,0.5017744037124643,-2.9125365447500866,1.41764653962466,True,False,False,False,False,False,True,1600.0
-3.8,32.1,22.98,True,False,False,False,False,False,False,False,False,-0.7835594468614957,-0.7383863748718346,0.134608433758684,0.1604457773885928,1.4740492822385387,-1.238192021533851,1.1255533407493454,-0.3930941028134949,2.764821544574926,1.2399844836081324,0.5017744037124643,-2.9125365447500866,1.41764653962466,True,False,False,True,False,False,False,1195.0
-3.8,33.3,23.42,True,False,False,False,False,False,False,False,False,-0.8193329108775113,-1.834522790221132,0.7311978482565077,-0.8521899791106647,-0.4335726883363908,0.4020388268558678,-0.2382736136972527,0.0225510788953685,-0.3052959074792068,-0.0911156101684114,0.1229755056417901,0.1690407921671118,-0.0375214956419653,True,False,False,False,False,False,False,445.0
-3.8,33.3,23.42,True,False,False,False,False,False,False,False,False,-0.8193329108775113,-1.834522790221132,0.7311978482565077,-0.8521899791106647,-0.4335726883363908,0.4020388268558678,-0.2382736136972527,0.0225510788953685,-0.3052959074792068,-0.0911156101684114,0.1229755056417901,0.1690407921671118,-0.0375214956419653,True,False,False,True,False,False,False,301.6666666666667
-3.8,35.0,21.69,True,False,False,False,False,False,False,False,False,-0.3779898911971037,0.8479423498249168,-1.775281902521365,1.9669161067228205,1.4394842916461366,-1.017345281863614,-1.3713029717854273,0.1266882347207232,-1.8716486555651863,-0.9212929825105108,1.9268135914878817,-0.5130979371263701,-1.8877398742872105,True,False,False,False,False,False,False,817.5
-3.8,35.0,21.69,True,False,False,False,False,False,False,False,False,-0.3779898911971037,0.8479423498249168,-1.775281902521365,1.9669161067228205,1.4394842916461366,-1.017345281863614,-1.3713029717854273,0.1266882347207232,-1.8716486555651863,-0.9212929825105108,1.9268135914878817,-0.5130979371263701,-1.8877398742872105,True,False,False,False,False,False,True,845.0
-3.8,35.1,23.1,False,False,False,True,False,False,False,False,False,-0.6080733888779576,-0.2171376998633064,-0.5855954992735939,1.352941215377418,0.9370890465954096,-2.33139284834017,0.1967922014277092,-1.0518620487016064,2.3083764171097148,1.8610324895709824,0.1750101024970732,-1.6949289066900424,0.1170086748216795,True,False,False,False,False,False,False,668.0
-3.8,35.1,23.1,False,False,False,True,False,False,False,False,False,-0.6080733888779576,-0.2171376998633064,-0.5855954992735939,1.352941215377418,0.9370890465954096,-2.33139284834017,0.1967922014277092,-1.0518620487016064,2.3083764171097148,1.8610324895709824,0.1750101024970732,-1.6949289066900424,0.1170086748216795,True,False,False,True,False,False,False,275.0
-3.8,35.3,25.31,False,False,True,False,False,False,False,False,False,7.240696906169605,15.289335076251389,-2.919351050675004,-11.754395070266416,-8.385535482269551,-10.797882784306536,0.8425644487601021,9.298647555011057,-1.9342929936645623,1.5849109590161352,0.5144105016689516,-1.7724310829128735,-1.2298497466040792,False,False,True,False,False,False,False,2648.076923076923
-3.8,35.3,25.31,False,False,True,False,False,False,False,False,False,7.240696906169605,15.289335076251389,-2.919351050675004,-11.754395070266416,-8.385535482269551,-10.797882784306536,0.8425644487601021,9.298647555011057,-1.9342929936645623,1.5849109590161352,0.5144105016689516,-1.7724310829128735,-1.2298497466040792,False,False,True,True,False,False,False,1347.142857142857
-3.8,35.5,18.1,True,False,False,False,False,False,False,False,False,-0.3509473152620118,-1.8579460691792744,0.7202176530100699,-0.9296113387285933,-0.4419901313750187,0.4176982999288346,-0.2730230768968461,0.016285635720713,-0.4391332998953378,-0.2454807942658494,0.1070185959529426,0.1260559076511485,-0.010830077284373,False,False,True,False,False,False,False,2075.0
-3.8,37.3,13.7,True,False,False,False,False,False,False,False,False,-0.7392788648402929,-1.659513314067162,0.5907393652806576,-0.6280710085148054,-0.0654039111563977,0.1340755583985465,-0.2631698630216819,0.075447159857333,-0.3812970486848125,-0.3180073221131991,0.0762253398727737,0.0695735321577075,-0.28896365988007,False,False,True,False,False,False,False,700.0
-3.8,37.3,13.7,True,False,False,False,False,False,False,False,False,-0.7392788648402929,-1.659513314067162,0.5907393652806576,-0.6280710085148054,-0.0654039111563977,0.1340755583985465,-0.2631698630216819,0.075447159857333,-0.3812970486848125,-0.3180073221131991,0.0762253398727737,0.0695735321577075,-0.28896365988007,False,False,True,True,False,False,False,650.0
-3.8,37.6,23.06,False,False,True,False,False,False,False,False,False,-0.5490113387635985,4.368082202146815,-4.15367379008796,3.42479944462359,2.625362990255672,-1.937278633165351,-2.0222554040203105,-1.1734051412586326,-1.5359756911534983,-2.772685555686943,0.8505393152627189,-0.9407744546320636,0.3198446864752226,False,False,True,False,False,False,False,2025.0
-3.8,37.9,17.86,True,False,False,False,False,False,False,False,False,-0.7569324766729062,-1.7444826429739595,0.6310568160488913,-0.6821462509756372,-0.3516417323199985,0.2628474711719892,-0.1654624530925192,-0.0259227130067577,-0.0747365723813821,0.0584118384243553,0.0731841930550745,0.147177438231733,0.0126498737433086,False,False,True,False,False,False,False,1070.0
-3.8,38.2,14.08,True,False,False,False,False,False,False,False,False,-0.503051320275511,-0.8967635942060483,-0.0525581091992245,0.3157535978979809,0.1084749415655724,-0.9995940950811248,0.2425230787938569,-0.8382081220362402,1.6876811588019218,1.2128169440439216,0.5910501999405419,-0.5483137936109481,0.0090043926365969,False,False,True,False,False,False,False,655.0
-3.8,38.2,14.08,True,False,False,False,False,False,False,False,False,-0.503051320275511,-0.8967635942060483,-0.0525581091992245,0.3157535978979809,0.1084749415655724,-0.9995940950811248,0.2425230787938569,-0.8382081220362402,1.6876811588019218,1.2128169440439216,0.5910501999405419,-0.5483137936109481,0.0090043926365969,False,False,True,False,False,False,True,830.0
-3.8,38.5,22.4,True,False,False,False,False,False,False,False,False,-0.5958900626022016,-0.946727718629368,-0.1119092255066866,0.6618560500371848,0.4050533504007165,-0.8651799888617259,0.2281617500629018,-0.3391075269205317,1.4117505856985126,0.5930083776288215,-0.2645204871630222,-0.5171253646339437,0.1724857735028,True,False,False,False,False,False,False,1450.0
-3.8,38.5,22.4,True,False,False,False,False,False,False,False,False,-0.5958900626022016,-0.946727718629368,-0.1119092255066866,0.6618560500371848,0.4050533504007165,-0.8651799888617259,0.2281617500629018,-0.3391075269205317,1.4117505856985126,0.5930083776288215,-0.2645204871630222,-0.5171253646339437,0.1724857735028,True,False,False,True,False,False,False,825.0
-3.8,41.2,15.6,True,False,False,False,False,False,False,False,False,-0.7745810649143756,-1.6600045173047582,0.3855290239500144,-0.2980821068996649,-0.1059698943302668,0.049204036640976,-0.1240622056774109,0.1089735487616829,-0.0959764552041839,-0.3122878561982766,-0.4333481659855648,0.1717293973232639,0.2957686343385414,False,False,True,False,False,False,False,632.5
-3.8,41.2,15.6,True,False,False,False,False,False,False,False,False,-0.7745810649143756,-1.6600045173047582,0.3855290239500144,-0.2980821068996649,-0.1059698943302668,0.049204036640976,-0.1240622056774109,0.1089735487616829,-0.0959764552041839,-0.3122878561982766,-0.4333481659855648,0.1717293973232639,0.2957686343385414,False,False,True,True,False,False,False,307.5
-3.8,41.3,10.78,True,False,False,False,False,False,False,False,False,-0.7908201038105391,-1.7154812638397448,0.7003891935621499,-0.6773563465754763,-0.4488180207849246,0.3700079446685403,-0.1872944969801508,0.0028880881412799,0.0024710505775362,0.3123766092592383,0.1306191219465104,0.3311946111863006,-0.1506774105273884,False,False,True,False,False,False,False,825.0
-3.8,41.9,16.66,True,False,False,False,False,False,False,False,False,-0.7147799078815756,-1.7001119278021442,0.7187985982134243,-0.9937724593983795,-0.4246246878008091,0.1506084418719216,-0.2700360172106523,0.485424288150603,-0.564955639663809,0.008536025132299,0.0549986388786624,0.0459174624221617,0.0084978359727596,False,False,False,False,False,False,False,1012.5
-3.8,42.1,10.72,False,False,False,False,False,True,False,False,False,-0.636604373258186,0.6374455930324667,-0.7640284440657654,0.4745065437296806,1.947655274499772,-0.0801046278099451,0.8397574306363981,0.1132581711958058,2.201278582507417,0.2963253320903515,0.6022101278924795,-2.312963684614136,0.8342441192587124,False,False,False,False,False,False,False,3812.5
-3.8,42.1,10.72,False,False,False,False,False,True,False,False,False,-0.636604373258186,0.6374455930324667,-0.7640284440657654,0.4745065437296806,1.947655274499772,-0.0801046278099451,0.8397574306363981,0.1132581711958058,2.201278582507417,0.2963253320903515,0.6022101278924795,-2.312963684614136,0.8342441192587124,False,False,False,False,False,False,True,3675.0
-3.8,42.4,11.47,True,False,False,False,False,False,False,False,False,-0.800106356239472,-1.8227251059406813,0.7342678334065558,-0.7938528426461661,-0.4662049863057677,0.4670137664285322,-0.2248007192037592,0.0986176999657405,-0.2568366283327635,0.0335294387517359,0.1055278820060251,0.3469643027413565,-0.1293233234874926,False,False,False,True,False,False,False,435.0
-3.8,43.1,16.97,True,False,False,False,False,False,False,False,False,-0.750169788801773,-1.848910682640971,0.7149735484896154,-0.9327023961261668,-0.4447657861625595,0.4113067145491002,-0.2759396415164792,0.008010427843683,-0.4373863523487878,-0.2422143593920061,0.1029849255972107,0.1200744198383937,-0.0092274802901675,True,False,False,True,False,False,False,630.0
-3.8,44.3,13.12,True,False,False,False,False,False,False,False,False,-0.7399616080264728,-1.6536960597331352,0.585427201640545,-0.6598851532873833,-0.283386975918225,0.5192093677438773,-0.160440847590232,0.154849930426129,0.0597994505611455,-0.1449317156150329,0.0178344510981222,-0.1322179852317733,-0.1078667937165422,False,False,False,False,False,False,False,0.0
-3.8,44.3,16.56,True,False,False,False,False,False,False,False,False,-0.7607027600086018,-1.851409426425974,0.7214203825010364,-0.9358387569272482,-0.4947777270667119,0.348726692738831,-0.2715361525048421,0.2465215823282811,-0.5207306176364129,-0.1475639613565157,0.1135312767781779,0.1006581259238709,0.014015310764584,False,False,False,False,False,False,False,925.0
-3.8,45.6,8.69,False,False,False,True,False,False,False,False,False,-0.703901221263104,-1.7506713134622498,0.6835862982404627,-0.9101913574701814,-0.3339601773644733,0.3577462804748428,-0.2168437710521666,0.0540910512284999,-0.3722323493965206,-0.1667607529582525,0.0709061115613726,0.1192152909445289,-0.0376234593264401,False,False,False,False,False,False,False,885.0
-3.8,45.7,8.87,False,False,False,False,False,False,True,False,False,-0.6094676543970866,-1.65422247948181,0.6650903157178559,-0.5161151209261653,0.1706675281161856,-0.2538783502849214,0.3520647788196194,-0.2508371951314231,0.9785445652429656,0.5128643153283349,0.5543829408970554,-1.3220933931966443,0.8281249802069572,False,True,False,False,False,False,False,1587.5
-3.8,45.7,8.87,False,False,False,False,False,False,True,False,False,-0.6094676543970866,-1.65422247948181,0.6650903157178559,-0.5161151209261653,0.1706675281161856,-0.2538783502849214,0.3520647788196194,-0.2508371951314231,0.9785445652429656,0.5128643153283349,0.5543829408970554,-1.3220933931966443,0.8281249802069572,False,True,False,True,False,False,False,825.0
-3.8,45.8,3.9,False,False,False,True,False,False,False,False,False,-0.6703807058986924,-1.684732115024099,0.7663613265090057,-1.0213658067123002,-0.1779967581728374,0.3247536802368503,-0.2270139296102189,0.1125420454707038,-0.3382901676698361,-0.1939025473389114,-0.0489575033367165,0.2701029981530078,-0.1450254856653368,False,False,False,False,False,False,False,880.0
-3.8,45.8,3.9,False,False,False,True,False,False,False,False,False,-0.6703807058986924,-1.684732115024099,0.7663613265090057,-1.0213658067123002,-0.1779967581728374,0.3247536802368503,-0.2270139296102189,0.1125420454707038,-0.3382901676698361,-0.1939025473389114,-0.0489575033367165,0.2701029981530078,-0.1450254856653368,False,False,False,False,False,False,True,960.0
-3.8,46.4,6.58,False,False,True,False,False,False,False,False,False,-0.7250567680201746,-1.7107243959487557,0.7110060096795696,-0.9152217775492888,-0.2991804936361958,0.3105915746685406,-0.2163386533623793,0.0172140510343808,-0.2631834560691988,-0.0935380592815597,0.0250817059735809,0.1793538140946815,-0.0787171503875452,False,True,False,False,False,False,False,775.0
-3.8,46.4,11.49,True,False,False,False,False,False,False,False,False,-0.749333536347107,-1.803898673335135,0.7559924058436088,-0.9489447476957246,-0.3187404830829427,0.3924043425495672,-0.2371423523822966,0.0894439970550094,-0.4017060748551872,-0.2382089578777033,0.0603838350573242,0.2078331562371511,-0.0507370613247321,False,False,False,False,False,False,False,770.0
-3.8,47.3,11.26,True,False,False,False,False,False,False,False,False,-0.7180854558380807,-1.9202192330348928,0.7596222119101277,-0.9365200192016568,-0.4590102240530304,0.4968791903742876,-0.2655124669208457,0.120188860830923,-0.512499942387833,-0.2935617680526158,0.0917432080090483,0.2199551646544743,-0.0396664629811222,False,True,False,False,False,False,False,805.0
-3.8,48.5,10.36,True,False,False,False,False,False,False,False,False,-0.6543260924124306,-1.7596508496568757,0.505838106869538,-0.4240684968852253,-0.1178471316298335,0.0927135514422917,-0.2726887221758983,0.0638315617262817,-0.3909600180333364,-0.3542399290734654,0.1504060476633869,-0.0261216215308221,-0.3047922333145706,False,True,False,False,False,False,False,920.0
-3.8,48.6,11.43,True,False,False,False,False,False,False,False,False,-0.7287015496539603,-1.430491846750627,0.2396337950064775,-0.158642815873586,-0.0225476839437621,-0.2473016569192333,-0.1004633249228696,-0.1933961266445681,0.2803382957028567,-0.0303576610058292,-0.4407247070164639,-0.0736479065855693,0.3752783479918302,False,False,False,False,False,False,False,850.0
-3.8,49.5,6.76,False,False,False,False,False,False,True,False,False,-0.5928497420285198,-1.7694973616995018,0.7301093176622135,-0.8411574950296589,-0.2860024797954896,0.3526980623839399,-0.2453543949733098,0.1071736887493542,-0.3840024699567758,-0.2134100373863171,0.0538911764724969,0.213408375862931,-0.1543308406727955,False,True,False,False,False,False,False,720.0
-3.8,50.2,8.78,True,False,False,False,False,False,False,False,False,-0.4332101785787101,-1.5965637761696505,0.3327243369593021,-0.1529706148266647,0.0614543367673213,-0.1643478870656312,-0.2742784195574907,-0.0350370027113562,-0.2633407636068052,-0.3620583424274094,0.0850153123395557,-0.1801922962372965,-0.3254734311513192,False,True,False,False,False,False,True,1675.0
-3.8,51.5,5.08,False,False,False,False,False,False,True,False,False,-0.7468258369253836,-1.8484914940514972,0.7362988331735816,-0.8676759403456741,-0.4531972845814972,0.444970253813828,-0.2497680975064087,0.0616425381349203,-0.3579665481721034,-0.1191312058396873,0.1062255990138702,0.2279288372680412,-0.0649302253951339,False,False,False,False,False,False,False,1375.0
-3.8,52.9,7.39,True,False,False,False,False,False,False,False,False,-0.644117470811565,-1.7705143276595394,0.5244212783170199,-0.4597758422333906,-0.1408626068739257,0.1197742497884806,-0.2713336826953073,0.0677313372947838,-0.3974320260604674,-0.349197486462713,0.1447156275725567,-0.0095526721936063,-0.2858629383047246,False,True,False,False,False,False,False,675.0
-3.8,61.8,5.3,True,False,False,False,False,False,False,False,False,-0.6326409393727649,-1.8593438874940469,0.7036415292557935,-0.8740322899380171,-0.420987692051659,0.3966300273706403,-0.2299973319322672,0.0326946616775634,-0.3583361593794113,-0.179927167265459,0.1256701464031798,0.1438004042748762,-0.0011132207057351,False,True,False,False,False,False,False,1000.0
-3.7,31.9,27.81,True,False,False,False,False,False,False,False,False,-0.8930256252815086,-1.751717290853266,0.7079706426652247,-0.6712584806409576,-0.4434221763033977,0.2193703069642128,-0.1386825868742546,0.2482732054174896,-0.0352794166705067,0.3778659889458453,0.1975924059032085,0.1528996063354486,-0.0153041933811291,True,False,False,False,False,False,False,582.5
-3.7,34.8,24.66,True,False,False,False,False,False,False,False,False,-0.7518361316146335,-1.884727381490016,0.7368485756570589,-0.9298535272878984,-0.4458130590759954,0.4483529869971419,-0.2685751638250906,0.0564368493421363,-0.4647534790905362,-0.2636854087773337,0.1046159135421324,0.1613433185274269,-0.0215106038460931,True,False,False,True,False,False,False,362.5
-3.7,37.6,23.69,True,False,False,False,False,False,False,False,False,-0.1393632275030395,1.0422357258336046,-1.8800386155446407,2.792684718322742,2.61762504148406,-2.7226403276409177,-0.4505821575600657,-0.7681446456954263,0.4495868371914236,-0.6211764611034349,0.5769700854444972,-0.6574492176500983,-0.7826900251722156,False,False,True,False,False,False,False,786.1111111111111
-3.7,37.6,23.69,True,False,False,False,False,False,False,False,False,-0.1393632275030395,1.0422357258336046,-1.8800386155446407,2.792684718322742,2.61762504148406,-2.7226403276409177,-0.4505821575600657,-0.7681446456954263,0.4495868371914236,-0.6211764611034349,0.5769700854444972,-0.6574492176500983,-0.7826900251722156,False,False,True,True,False,False,False,590.5
-3.7,38.5,15.9,True,False,False,False,False,False,False,False,False,-0.8850795220339708,-1.8473289016903152,0.6918961841142665,-0.8409833343848154,-0.4076251725984013,0.3915264235112374,-0.2232013978309313,0.0537733891451698,-0.3598854996294589,-0.1923287346106064,0.0762080617237358,0.164563931816632,0.006678969248592,False,False,True,False,False,False,False,685.0
